id,isw,is,WIEH,wPSQ,wSE,wSW,wCRw,wEoS,wEoO,wEoP,wETV,wEuF,wSLQ,wDIS,wSLP,wSTR,wCTV,shdwd12,shdwd17,dynwd12,dynwd17,tempwd12,tempwd17,humwd12,humwd17,shdwd21,shdwd08,shdwd05,shdwe05,shdwe08,shdwe12,shdwe17,shdwe21,lgtwd05,lgtwd08,lgtwd12,lgtwd17,lgtwd21,lgtwe05,lgtwe08,lgtwe12,lgtwe17,lgtwe21,aqiwd05,aqiwd08,aqiwd12,aqiwd17,aqiwd21,aqiwe05,aqiwe08,aqiwe12,aqiwe17,aqiwe21,tempwd05,humwd05,tempwd08,humwd08,temwd12,huwd12,temwd17,huwd17,temwd21,huwd21,tempwe05,humwe05,termpwe08,humwe08,tempwe12,humwe12,tempwe17,humwe17,tempwe21,humwe21,trfwd05,trfwd08,trfwd12,trfwd17,trfwd21,trfwe05,trfwe08,trfwe12,trfwe17,trfwe21,dynwd05,dynwd08,dynwd21,dynwe08,dynwe05,dynwe12,dynwe17,dynwe21,cdynwd05,cdynwd08,cdynwd12,cdynwd17,cdynwd21,cdynwe05,cdynwe08,cdynwe12,cdynwe17,cdynwe21,cWIEH,urbantype,length,segment_id,part_idx,source_node,target_node,segment_length,component_id
33,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.833,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,1.733,1.733,1.733,1.683,1.733,1.608,1.758,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,24.36,33:0,0,21,24,24.36,0
34,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,2,3,1.808,1.833,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,1.733,1.783,1.733,1.733,1.733,1.658,1.758,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,19.635,34:0,0,23,24,19.635,0
35,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.733,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,2,3,3,1.733,1.783,1.733,1.733,1.733,1.608,1.758,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,30.437,35:0,0,22,24,30.437,0
36,1.72,2.0,0.86,2,2.5,1.5,1,1,2,3.0,1,1,2,1,1,3,3,3,3,1.452,1.377,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,3,3,3,3,2,1,3,1.277,1.327,1.277,1.377,1.277,1.302,1.102,1.277,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,83.648,36:0,0,21,25,83.648,0
37,2.72,1.0,2.72,3,3.0,3.0,3,3,3,3.0,3,1,3,2,1,1,3,1,2,2.654,2.679,3.0,3.0,2.0,3.0,3,2,3,3,2,1,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,2,3,3,3,3,3,2,1,3,2.629,2.579,2.629,2.629,2.629,2.504,2.404,2.629,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,More age-friendly,Less age-friendly,residential,96.309,37:0,0,24,26,96.309,0
38,2.29,2.0,1.145,3,3.0,2.5,2,2,2,3.0,3,3,2,2,2,2,1,2,1,1.602,1.477,3.0,3.0,2.0,3.0,3,2,3,3,2,2,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,1.477,1.577,1.477,1.527,1.477,1.452,1.402,1.477,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,residential,87.892,38:0,0,24,27,87.892,0
39,1.76,1.5,1.173,3,1.0,3.0,2,3,1,2.0,1,1,3,2,2,1,1,1,3,1.571,1.646,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.546,1.596,1.546,1.546,1.546,1.521,1.571,1.546,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,20.546,39:0,0,28,29,20.546,0
40,2.64,1.0,2.64,3,3.0,3.0,3,3,3,2.0,3,1,2,2,1,1,3,3,3,2.698,2.623,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.523,2.623,2.523,2.573,2.523,2.648,2.548,2.523,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,residential,34.782,40:0,0,29,30,34.782,0
41,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.833,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.733,1.783,1.733,1.733,1.733,1.708,1.758,1.733,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,9.509,41:0,0,30,31,9.509,0
42,1.78,1.5,1.187,3,2.5,2.5,2,2,2,1.0,1,1,2,1,1,2,2,3,3,1.681,1.606,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,3,3,3,1.506,1.656,1.506,1.406,1.506,1.631,1.531,1.506,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,28.893,42:0,0,31,32,28.893,0
43,2.1,1.5,1.4,3,1.0,2.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.73,1.705,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,3,2,2,3,1,3,2,1,1.505,1.605,1.505,1.455,1.505,1.68,1.63,1.505,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,27.77,43:0,0,33,34,27.77,0
44,2.65,1.0,2.65,3,3.0,2.5,3,3,3,3.0,3,2,2,1,1,1,3,3,3,2.705,2.53,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,1,3,2,3,2.53,2.63,2.53,2.38,2.53,2.655,2.455,2.53,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,residential,81.842,44:0,0,34,35,81.842,0
45,2.58,1.0,2.58,2,3.0,2.0,3,3,3,3.0,3,1,3,2,1,1,3,3,3,2.656,2.631,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,3,2.531,2.581,2.531,2.531,2.531,2.606,2.456,2.531,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,residential,67.323,45:0,0,34,36,67.323,0
46,2.49,1.0,2.49,2,3.0,2.5,3,3,3,3.0,3,1,3,1,1,1,3,2,3,2.543,2.568,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,2,3,2.468,2.518,2.468,2.468,2.468,2.493,2.393,2.468,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,67.149,46:0,0,37,38,67.149,0
47,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.733,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,3,3,2,2,3,1,3,2,1,1.533,1.733,1.533,1.483,1.533,1.708,1.658,1.533,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,18.645,47:0,0,38,34,18.645,0
48,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.833,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,3,3,2,3,1,3,2,1,1.533,1.633,1.533,1.483,1.533,1.708,1.658,1.533,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,20.154,48:0,0,33,39,20.154,0
49,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.833,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,3,3,3,2,3,1,3,2,1,1.533,1.733,1.533,1.483,1.533,1.708,1.658,1.533,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,26.539,49:0,0,39,38,26.539,0
50,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.733,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,3,2,2,3,1,3,2,1,1.533,1.633,1.533,1.483,1.533,1.708,1.658,1.533,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,32.566,50:0,0,38,33,32.566,0
51,2.16,1.5,1.44,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,3,1,3,1.758,1.733,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,3,3,2,2,3,1,3,2,1,1.533,1.733,1.533,1.483,1.533,1.708,1.658,1.533,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,34.128,51:0,0,39,34,34.128,0
52,2.6,2.0,1.3,3,3.0,3.0,3,3,3,1.0,3,3,1,1,3,1,3,3,3,1.76,1.635,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,1,1,1,3,3,1,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,2,3,3,1.585,1.685,1.585,1.635,1.585,1.61,1.56,1.585,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,67.019,52:0,0,23,40,67.019,0
53,1.86,1.5,1.24,3,1.0,2.0,3,3,1,1.0,1,1,2,1,2,1,3,3,3,1.718,1.643,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,1.543,1.643,1.543,1.593,1.543,1.668,1.568,1.543,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,7.775,53:0,0,40,41,7.775,0
54,2.68,1.0,2.68,3,3.0,3.0,3,3,3,2.0,3,3,2,1,1,1,3,3,3,2.726,2.651,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.551,2.651,2.551,2.601,2.551,2.676,2.576,2.551,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,52.428,54:0,0,41,42,52.428,0
55,2.32,1.0,2.32,3,1.0,3.0,3,3,3,2.0,2,1,2,1,1,1,3,1,3,2.374,2.399,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.299,2.399,2.299,2.349,2.299,2.324,2.324,2.299,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,16.532,55:0,0,42,43,16.532,0
56,2.68,1.0,2.68,3,3.0,3.0,3,3,3,2.0,3,3,2,1,1,1,3,2,3,2.676,2.651,3.0,3.0,2.0,3.0,3,2,3,3,2,2,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,2.551,2.651,2.551,2.601,2.551,2.626,2.576,2.551,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,More age-friendly,Less age-friendly,campus,36.357,56:0,0,43,44,36.357,0
57,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,2,2,1,3,1,3,1.702,1.777,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.677,1.727,1.677,1.677,1.677,1.652,1.702,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,17.747,57:0,0,44,30,17.747,0
58,2.04,1.0,2.04,3,1.0,3.0,3,3,1,1.0,1,1,3,2,1,1,3,3,2,2.278,2.203,3.0,3.0,2.0,3.0,3,3,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,2.153,2.253,2.153,2.203,2.153,2.228,2.128,2.153,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,campus,8.711,58:0,0,44,45,8.711,0
59,2.42,1.0,2.42,3,3.0,2.0,3,3,2,2.0,3,2,2,1,1,1,3,3,3,2.544,2.369,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,2,3,3,1,3,3,3,2.369,2.469,2.369,2.219,2.369,2.494,2.394,2.369,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,142.752,59:0,0,46,39,142.752,0
60,1.8,1.5,1.2,3,1.0,3.0,1,3,1,1.0,1,1,3,2,1,2,3,1,3,1.59,1.565,3.0,3.0,2.0,3.0,3,2,3,3,2,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,1,3,3,3,1.565,1.615,1.565,1.365,1.565,1.54,1.59,1.565,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,18.113,60:0,0,46,32,18.113,0
61,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,1,2,2,1,2,2,3,2,3,1.677,1.477,1.677,1.527,1.677,1.652,1.602,1.677,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,35.092,61:0,0,2,4,35.092,0
62,2.68,1.0,2.68,3,3.0,3.0,3,3,3,3.0,3,2,2,3,1,1,1,2,1,2.576,2.451,3.0,3.0,2.0,3.0,3,3,3,3,3,2,1,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,1,3,2,3,2,3,2.551,2.701,2.551,2.551,2.551,2.626,2.376,2.551,More age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,More age-friendly,More age-friendly,Reasonably age-friendly,More age-friendly,More age-friendly,residential,42.996,62:0,0,2,47,42.996,0
63,2.04,1.5,1.36,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,2,1,3,1.602,1.677,3.0,3.0,2.0,3.0,3,3,3,3,3,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,2,1,3,2,3,2,3,1.677,1.777,1.677,1.627,1.677,1.652,1.602,1.677,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Less age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,19.97,63:0,0,0,47,19.97,0
64,1.92,1.5,1.28,3,1.0,3.0,3,3,1,1.0,1,1,3,3,2,1,1,1,3,1.646,1.721,3.0,3.0,2.0,3.0,3,1,3,3,1,1,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.621,1.621,1.621,1.571,1.621,1.596,1.646,1.621,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,uncategorized,19.232,64:0,0,42,28,19.232,0
65,1.8,1.0,1.8,3,1.0,3.0,3,3,1,1.0,1,1,3,2,1,1,1,3,3,2.11,2.085,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.985,2.035,1.985,1.985,1.985,2.06,2.01,1.985,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,uncategorized,18.583,65:0,0,43,29,18.583,0
66,1.97,1.5,1.313,3,2.5,3.0,2,2,2,3.0,1,1,3,1,1,2,2,3,3,1.769,1.744,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,2,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,3,1.644,1.744,1.644,1.694,1.644,1.719,1.669,1.644,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,80.474,66:0,0,48,33,80.474,0
67,2.03,1.0,2.03,3,2.5,2.0,3,3,2,2.0,1,1,2,1,1,1,2,3,3,2.271,2.096,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,3,3,3,3,2.096,2.246,2.096,2.196,2.096,2.221,2.121,2.096,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,residential,16.72,67:0,0,49,48,16.72,0
68,2.26,1.5,1.507,3,2.5,2.5,3,3,2,2.5,2,2,2,1,2,1,2,3,3,1.905,1.73,3.0,3.0,2.0,3.0,3,3,3,3,3,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,2,3,3,1,3,3,3,1.73,1.88,1.73,1.63,1.73,1.855,1.755,1.73,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Less age-friendly,residential,44.79,68:0,0,50,49,44.79,0
69,2.34,1.0,2.34,3,3.0,2.0,3,3,2,2.0,3,1,2,1,1,1,3,3,3,2.488,2.413,3.0,3.0,2.0,3.0,3,2,3,3,2,3,3,3,1,3,3,2,1,1,3,3,2,1,3,3,3,3,3,2,2,2,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,1,3,3,3,3,3,3,1,3,3,3,2.313,2.413,2.313,2.163,2.313,2.438,2.338,2.313,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,Reasonably age-friendly,Reasonably age-friendly,Reasonably age-friendly,Less age-friendly,campus,16.463,69:0,0,51,46,16.463,0
